,num_users,num_servers,fnn_user,fnn_server,random_user,random_server,greedy_user,greedy_server,mcf_user,mcf_server,fuzzy_user,fuzzy_server
0,500,56,0.862000048160553,0.9821429252624512,0.796,0.9821428571428571,0.83,1.0,0.83,0.9642857142857143,0.808,0.9464285714285714
0,500,56,0.8580000400543213,0.9642857313156128,0.794,1.0,0.812,1.0,0.816,0.8928571428571429,0.816,0.9642857142857143
0,500,56,0.8460000157356262,0.9821429252624512,0.778,1.0,0.818,1.0,0.826,0.9285714285714286,0.812,0.9642857142857143
0,500,56,0.8640000224113464,0.9464285969734192,0.792,0.9821428571428571,0.832,1.0,0.838,0.8571428571428571,0.828,0.9821428571428571
0,500,56,0.8540000319480896,0.9642857313156128,0.814,1.0,0.828,1.0,0.828,0.9464285714285714,0.836,1.0
0,500,56,0.8520000576972961,0.9464285969734192,0.798,0.9821428571428571,0.838,1.0,0.836,0.9464285714285714,0.836,0.9642857142857143
0,500,56,0.8460000157356262,1.0,0.782,1.0,0.812,1.0,0.808,0.875,0.802,0.9642857142857143
0,500,56,0.8540000319480896,0.9642857313156128,0.82,1.0,0.85,1.0,0.826,0.9285714285714286,0.836,1.0
0,500,56,0.8640000224113464,0.9642857313156128,0.792,0.9821428571428571,0.838,1.0,0.816,0.8928571428571429,0.808,0.9821428571428571
0,500,56,0.8440000414848328,0.9642857313156128,0.792,1.0,0.816,1.0,0.81,0.8928571428571429,0.818,0.9642857142857143
0,500,56,0.8440000414848328,0.9821429252624512,0.796,0.9821428571428571,0.832,1.0,0.826,0.9464285714285714,0.828,0.9821428571428571
0,500,56,0.8560000658035278,0.9821429252624512,0.804,1.0,0.828,1.0,0.828,0.9464285714285714,0.814,0.9642857142857143
0,500,56,0.8520000576972961,0.9464285969734192,0.794,1.0,0.828,1.0,0.83,0.9285714285714286,0.814,0.9642857142857143
0,500,56,0.8460000157356262,0.9642857313156128,0.802,1.0,0.832,1.0,0.826,0.9285714285714286,0.82,0.9821428571428571
0,500,56,0.8480000495910645,0.9821429252624512,0.792,1.0,0.816,1.0,0.812,0.9107142857142857,0.802,0.9642857142857143
0,500,56,0.8440000414848328,0.9464285969734192,0.802,0.9821428571428571,0.82,1.0,0.83,0.9107142857142857,0.818,0.9642857142857143
0,500,56,0.8440000414848328,0.9642857313156128,0.782,1.0,0.804,1.0,0.808,0.9285714285714286,0.802,0.9464285714285714
0,500,56,0.8500000238418579,1.0,0.776,0.9821428571428571,0.814,1.0,0.822,0.8571428571428571,0.812,0.9821428571428571
0,500,56,0.8360000252723694,1.0,0.792,1.0,0.808,1.0,0.808,0.9285714285714286,0.804,0.9642857142857143
0,500,56,0.8660000562667847,0.9821429252624512,0.806,1.0,0.844,1.0,0.838,0.9107142857142857,0.836,0.9642857142857143
0,500,56,0.8600000143051147,0.9642857313156128,0.796,1.0,0.816,1.0,0.816,0.9107142857142857,0.83,0.9821428571428571
0,500,56,0.8640000224113464,0.9821429252624512,0.814,1.0,0.832,1.0,0.84,0.9107142857142857,0.832,0.9821428571428571
0,500,56,0.8360000252723694,0.9821429252624512,0.772,1.0,0.792,1.0,0.816,0.8928571428571429,0.798,0.9821428571428571
0,500,56,0.8520000576972961,0.9821429252624512,0.792,1.0,0.826,1.0,0.83,0.9107142857142857,0.82,0.9821428571428571
0,500,56,0.8420000672340393,0.9642857313156128,0.784,1.0,0.822,1.0,0.822,0.9464285714285714,0.812,0.9821428571428571
0,500,56,0.8440000414848328,0.9642857313156128,0.788,1.0,0.824,1.0,0.82,0.8928571428571429,0.816,0.9642857142857143
0,500,56,0.8540000319480896,0.9464285969734192,0.802,1.0,0.838,1.0,0.824,0.8928571428571429,0.83,0.9821428571428571
0,500,56,0.8400000333786011,0.9285714626312256,0.776,0.9821428571428571,0.824,1.0,0.836,0.9464285714285714,0.812,0.9464285714285714
0,500,56,0.8600000143051147,0.9642857313156128,0.816,1.0,0.85,1.0,0.848,0.9285714285714286,0.85,1.0
0,500,56,0.8540000319480896,0.9821429252624512,0.796,1.0,0.826,1.0,0.828,0.9464285714285714,0.82,0.9642857142857143
0,500,56,0.8320000171661377,0.9821429252624512,0.784,1.0,0.81,1.0,0.814,0.9107142857142857,0.8,0.9464285714285714
0,500,56,0.8600000143051147,0.9285714626312256,0.812,1.0,0.844,1.0,0.842,0.9107142857142857,0.844,0.9642857142857143
0,500,56,0.862000048160553,0.9464285969734192,0.808,1.0,0.828,1.0,0.824,0.9107142857142857,0.838,0.9821428571428571
0,500,56,0.8720000386238098,1.0,0.816,1.0,0.844,1.0,0.846,0.9285714285714286,0.836,1.0
